,StartDate_t2,EndDate_t2,Status_t2,IPAddress_t2,Progress_t2,Duration_t2,Finished_t2,RecordedDate_t2,ResponseId_t2,LocationLatitude_t2,LocationLongitude_t2,UserLanguage_t2,participantID,morra1_t2,morra1_First_Click_t2,morra2_t2,morra2_First_Click_t2,morra3_t2,morra3_First_Click_t2,morra4_t2,morra4_First_Click_t2,morra5_t2,morra5_First_Click_t2,morra6_t2,morra6_First_Click_t2,morra7_t2,morra7_First_Click_t2,morra8_t2,morra8_First_Click_t2,morra9_t2,morra9_First_Click_t2,morra10_t2,morra10_First_Click_t2,morraRandom_t2,morraModificato_t2,moneta1_t2,moneta2_t2,moneta3_t2,moneta4_t2,moneta5_t2,monetaRandom_t2,quadroBello1_t2,quadroFamiliare1_t2,quadroCasuale1_t2,quadroPattern1_t2,quadroBello2_t2,quadroFamiliare2_t2,quadroCasuale2_t2,quadroPattern2_t2,quadroBello3_t2,quadroFamiliare3_t2,quadroCasuale3_t2,quadroPattern3_t2,paranoia1_t2,paranoia2_t2,paranoia3_t2,paranoia4_t2,paranoia5_t2,conspiracy1_t2,conspiracy2_t2,conspiracy3_t2,conspiracy4_t2,conspiracy5_t2,conspiracy6_t2,conspiracy7_t2,conspiracy8_t2,conspiracy9_t2,conspiracy10_t2,conspiracy11_t2,conspiracy12_t2,conspiracy13_t2,conspiracy14_t2,conspiracy15_t2,genere_t2,eta_t2,orientamento_t2,morraRisp1_t2,morraRisp2_t2,morraRisp3_t2,morraRisp4_t2,morraRisp5_t2,morraRisp6_t2,morraRisp7_t2,morraRisp8_t2,morraRisp9_t2,morraRisp10_t2,StartDate_t1,EndDate_t1,Status_t1,IPAddress_t1,Progress_t1,Duration_t1,Finished_t1,RecordedDate_t1,ResponseId_t1,LocationLatitude_t1,LocationLongitude_t1,UserLanguage_t1,consens_t1,morra1_t1,morra1_First_Click_t1,morra2_t1,morra2_First_Click_t1,morra3_t1,morra3_First_Click_t1,morra4_t1,morra4_First_Click_t1,morra5_t1,morra5_First_Click_t1,morra6_t1,morra6_First_Click_t1,morra7_t1,morra7_First_Click_t1,morra8_t1,morra8_First_Click_t1,morra9_t1,morra9_First_Click_t1,morra10_t1,morra10_First_Click_t1,morraRandom_t1,moneta1_t1,moneta2_t1,moneta3_t1,moneta4_t1,moneta5_t1,monetaRandom_t1,morraRisp1_t1,morraRisp2_t1,morraRisp3_t1,morraRisp4_t1,morraRisp5_t1,morraRisp6_t1,morraRisp7_t1,morraRisp8_t1,morraRisp9_t1,morraRisp10_t1,morraScore1_t1,morraScore2_t1,morraScore3_t1,morraScore4_t1,morraScore5_t1,morraScore6_t1,morraScore7_t1,morraScore8_t1,morraScore9_t1,morraScore10_t1,morraScore1_t2,morraScore2_t2,morraScore3_t2,morraScore4_t2,morraScore5_t2,morraScore6_t2,morraScore7_t2,morraScore8_t2,morraScore9_t2,morraScore10_t2,morraScoreTot_t1,morraScoreTot_t2,course
71,2021-04-15 10:57:39,2021-04-15 11:08:31,IP Address,82.60.121.170,100,652,True,2021-04-15 11:08:32,R_1LY800ZWalbftdK,45.6356048583984,11.5513000488281,EN,niga2006,Carta,15.092,Carta,4.826,Forbice,1.25,Carta,2.083,Sasso,0.928,Carta,1.653,Forbice,0.58,Forbice,0.821,Sasso,0.771,Sasso,1.986,72,16,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Abbastanza brutto,Poco,Abbastanza,Pochissimo,Abbastanza brutto,Poco,Abbastanza,Pochissimo,Nè bello nè brutto,Abbastanza,Poco,Pochissimo,Poco,Abbastanza,Per nulla,Poco,Poco,1,0,,,,,,,8,7,3,9,1,10,6,M,21,73,sasso,carta,forbice,sasso,forbice,carta,forbice,sasso,carta,forbice,2021-04-15 10:29:48,2021-04-15 10:33:46,IP Address,82.60.121.170,100,237,True,2021-04-15 10:33:46,R_1f1Sw6TsJ7FwYjs,45.6356048583984,11.5513000488281,EN,Acconsento,Sasso,3.661,Forbice,5.851,Forbice,3.664,Sasso,4.934,Sasso,2.211,Carta,1.421,Forbice,1.833,Sasso,2.77,Carta,0.862,Sasso,1.927,19,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,forbice,sasso,carta,carta,forbice,sasso,forbice,carta,sasso,carta,1.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,1.0,0.0,1.0,0.1,0.1,1.0,1.0,0.1,0.1,0.0,0.0,1.0,5.1,4.4,ict
72,2021-04-15 10:59:57,2021-04-15 11:08:42,IP Address,79.50.2.220,100,525,True,2021-04-15 11:08:42,R_23UbjZ3d00bxUU6,45.6999053955078,12.231201171875,EN,thmi2208,Carta,6.725,Forbice,2.532,Sasso,1.406,Forbice,0.703,Carta,0.48,Sasso,0.44,Carta,0.848,Forbice,1.067,Carta,0.511,Carta,0.717,60,30,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Bello,Molto,Poco,Per niente,Abbastanza bello,Abbastanza,Pochissimo,Abbastanza,Molto bello,Moltissimo,Poco,Per niente,Abbastanza,Poco,Abbastanza,Per nulla,Poco,1,1,,,0,,,,,3,1,,,,2,M,21,32,forbice,carta,sasso,carta,sasso,carta,forbice,carta,forbice,forbice,2021-04-15 10:27:22,2021-04-15 10:33:29,IP Address,79.50.2.220,100,366,True,2021-04-15 10:33:29,R_2uE9E4eIcNXS5C3,45.6999053955078,12.231201171875,EN,Acconsento,Carta,5.581,Carta,4.104,Sasso,2.302,Carta,2.941,Carta,1.4,Forbice,3.533,Sasso,1.576,Carta,0.929,Carta,0.788,Carta,1.783,45,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,carta,sasso,forbice,sasso,sasso,sasso,carta,forbice,sasso,0.0,0.1,0.1,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004,4.1,ict
73,2021-04-15 10:57:38,2021-04-15 11:09:01,IP Address,151.51.49.150,100,683,True,2021-04-15 11:09:02,R_33s9VeJ2YTnZ2s5,45.4129943847656,11.8805999755859,EN,ispa1203,Forbice,4.015,Sasso,10.073,Forbice,0.854,Carta,4.734,Sasso,2.038,Forbice,1.54,Carta,2.846,Forbice,4.875,Carta,2.508,Sasso,6.068,70,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Abbastanza,Pochissimo,Pochissimo,Abbastanza brutto,Poco,Pochissimo,Poco,Abbastanza bello,Abbastanza,Abbastanza,Pochissimo,Molto,Poco,Poco,Poco,Moltissimo,2,6,0,5,5,5,5,,8,8,6,3,,4,8,F,22,46,forbice,carta,forbice,sasso,forbice,sasso,sasso,forbice,carta,sasso,2021-04-15 10:27:54,2021-04-15 10:34:38,IP Address,151.51.49.150,100,404,True,2021-04-15 10:34:39,R_33C1rJGau8HKOfh,45.4129943847656,11.8805999755859,EN,Acconsento,Carta,7.121,Carta,6.822,Forbice,20.926,Carta,6.771,Sasso,6.495,Forbice,9.201,Forbice,3.26,Forbice,5.695,Forbice,8.056,Carta,5.11,70,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,sasso,sasso,carta,forbice,forbice,forbice,sasso,forbice,sasso,0.0,1.0,0.0,0.1,1.0,0.1,0.1,0.0,0.1,1.0,0.1,0.0,0.1,1.0,1.0,0.0,1.0,0.1,0.1,0.1,3.4000000000000004,3.5000000000000004,ict
74,2021-04-15 10:57:40,2021-04-15 11:09:05,IP Address,87.26.144.248,100,685,True,2021-04-15 11:09:06,R_2UguHBTfkwqvEId,45.6148986816406,12.3766937255859,EN,matv1002,Carta,4.904,Sasso,0.5,Forbice,0.667,Sasso,2.606,Forbice,0.958,Carta,0.647,Carta,1.185,Forbice,0.707,Sasso,0.457,Sasso,0.595,50,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Per niente,Molto,Per niente,Nè bello nè brutto,Per niente,Poco,Per niente,Abbastanza bello,Poco,Poco,Poco,Poco,Poco,Abbastanza,Poco,Poco,10,2,,,,,1,2,2,1,8,2,,,0,M,22,59,sasso,forbice,sasso,sasso,carta,carta,forbice,sasso,sasso,forbice,2021-04-15 10:27:24,2021-04-15 10:36:02,IP Address,87.26.144.248,100,517,True,2021-04-15 10:36:02,R_1r1zbqccXyK9poN,45.6148986816406,12.3766937255859,EN,Acconsento,Carta,15.004,Sasso,9.481,Sasso,2.024,Sasso,2.501,Carta,4.358,Carta,14.197,Sasso,3.669,Forbice,11.627,Carta,0.645,Forbice,12.75,29,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,sasso,carta,carta,sasso,forbice,forbice,carta,carta,sasso,1.0,0.1,0.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,1.0,1.0,0.0,0.1,1.0,0.1,0.0,0.0,0.1,1.0,4.199999999999999,4.300000000000001,ict
75,2021-04-15 10:58:22,2021-04-15 11:09:10,IP Address,93.36.97.239,100,647,True,2021-04-15 11:09:10,R_3g1mqCFNTJTh7wW,45.5050048828125,9.21989440917969,EN,allo2607,Forbice,8.819,Forbice,3.968,Forbice,0.944,Carta,2.487,Carta,0.969,Carta,1.9,Carta,0.826,Sasso,1.182,Sasso,0.943,Sasso,1.588,39,60,Abbastanza predeterminati,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Abbastanza brutto,Poco,Abbastanza,Molto,Abbastanza bello,Abbastanza,Molto,Poco,Abbastanza bello,Abbastanza,Molto,Pochissimo,Abbastanza,Poco,Abbastanza,Poco,Poco,2,1,2,3,2,1,1,2,2,6,3,1,2,2,5,M,21,25,forbice,forbice,carta,carta,sasso,carta,forbice,sasso,forbice,sasso,2021-04-15 10:27:47,2021-04-15 10:32:48,IP Address,93.35.186.79,100,301,True,2021-04-15 10:32:48,R_3n8VxghT6JZv793,45.4096069335938,11.8946990966797,EN,Acconsento,Sasso,6.149,Forbice,5.679,Forbice,4.299,Carta,3.73,Forbice,4.407,Sasso,3.013,Sasso,0.774,Sasso,1.094,Sasso,0.874,Carta,0.973,30,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Abbastanza casuali,Abbastanza casuali,forbice,sasso,carta,sasso,carta,sasso,sasso,sasso,sasso,forbice,1.0,0.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,1.0,0.1,1.0,0.1,0.0,0.1,1.0,0.1,4.399999999999999,3.6,ict
76,2021-04-15 10:57:37,2021-04-15 11:10:15,IP Address,5.102.2.128,100,757,True,2021-04-15 11:10:15,R_Og3EQ1k2AfXmlNv,45.5650939941406,9.96820068359375,EN,elno1412,Carta,4.039,Sasso,1.112,Forbice,1.479,Carta,1.149,Sasso,1.601,Forbice,1.353,Carta,1.546,Carta,2.062,Sasso,2.095,Forbice,2.537,10,0,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza casuali,Molto casuali,Molto casuali,Abbastanza bello,Abbastanza,Per niente,Pochissimo,Nè bello nè brutto,Poco,Per niente,Poco,Abbastanza bello,Poco,Per niente,Pochissimo,Poco,Per nulla,Poco,Poco,Per nulla,0,0,0,2,2,0,0,0,0,0,2,0,0,3,3,F,21,71,forbice,forbice,carta,carta,forbice,carta,forbice,sasso,sasso,sasso,2021-04-15 10:27:25,2021-04-15 10:35:51,IP Address,5.102.2.128,100,505,True,2021-04-15 10:35:51,R_2zGdJqcEv06piDx,45.5650939941406,9.96820068359375,EN,Acconsento,Carta,6.971,Carta,5.56,Sasso,1.95,Forbice,5.969,Sasso,7.949,Forbice,2.7,Carta,4.266,Forbice,2.276,Sasso,3.441,Carta,0.909,40,Abbastanza predeterminati,Molto casuali,Abbastanza casuali,Molto casuali,Abbastanza casuali,Molto casuali,carta,forbice,carta,sasso,carta,sasso,forbice,forbice,sasso,carta,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,1.0,0.1,1.0,1.0,0.0,1.0,0.1,0.0,0.4,5.199999999999999,ict
77,2021-04-15 10:57:34,2021-04-15 11:10:28,IP Address,185.178.95.251,100,774,True,2021-04-15 11:10:29,R_3EWN2nbOA4jkebw,45.5050048828125,9.21989440917969,EN,vipa2410,Carta,3.11,Carta,2.325,Sasso,0.502,Sasso,3.133,Sasso,0.989,Forbice,0.753,Carta,0.806,Forbice,0.689,Carta,1.029,Sasso,1.626,9,40,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza bello,Abbastanza,Pochissimo,Abbastanza,Abbastanza brutto,Abbastanza,Poco,Pochissimo,Bello,Abbastanza,Poco,Abbastanza,Poco,Per nulla,Poco,Per nulla,Per nulla,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,F,24,25,forbice,forbice,forbice,forbice,carta,forbice,sasso,sasso,carta,forbice,2021-04-15 10:27:22,2021-04-15 10:34:48,IP Address,185.178.95.251,100,445,True,2021-04-15 10:34:49,R_2SHXdwiQ7m8yw8p,45.5050048828125,9.21989440917969,EN,Acconsento,Forbice,3.591,Forbice,3.43,Sasso,0.938,Carta,3.656,Sasso,0.843,Carta,0.683,Forbice,1.721,Sasso,1.358,Carta,0.722,Sasso,0.661,10,Molto predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,sasso,sasso,forbice,carta,carta,forbice,forbice,forbice,carta,sasso,0.0,0.0,1.0,0.1,0.0,0.0,0.1,1.0,0.1,0.1,0.0,0.0,1.0,1.0,0.0,0.1,1.0,0.0,0.1,1.0,2.4000000000000004,4.2,ict
78,2021-04-15 10:57:34,2021-04-15 11:10:57,IP Address,93.32.66.135,100,802,True,2021-04-15 11:10:57,R_1hT577c4VEg3UBc,45.4096069335938,11.8946990966797,EN,pipa1607,Forbice,7.716,Forbice,9.033,Sasso,6.39,Sasso,10.649,Carta,6.802,Sasso,34.907,Carta,6.059,Carta,23.595,Sasso,4.33,Forbice,21.383,10,,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Bello,Abbastanza,Poco,Pochissimo,Abbastanza brutto,Per niente,Poco,Abbastanza,Molto bello,Abbastanza,Abbastanza,Pochissimo,Poco,Per nulla,Per nulla,Per nulla,Poco,1,,,,,1,,,,,,,,,3,M,21,20,carta,carta,forbice,forbice,sasso,carta,carta,carta,sasso,forbice,2021-04-15 10:27:52,2021-04-15 10:34:18,IP Address,93.32.66.135,100,386,True,2021-04-15 10:34:18,R_3RaegTHsUPaqyQL,45.4096069335938,11.8946990966797,EN,Acconsento,Sasso,4.756,Forbice,9.656,Carta,30.516,Sasso,11.76,Forbice,17.015,Carta,6.007,Sasso,8.17,Sasso,50.08,Sasso,16.189,Forbice,6.823,10,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,forbice,sasso,carta,carta,carta,sasso,sasso,forbice,sasso,0.1,0.1,1.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,0.1,3.5000000000000004,5.399999999999999,ict
79,2021-04-15 10:57:37,2021-04-15 11:11:00,IP Address,93.66.253.210,100,802,True,2021-04-15 11:11:00,R_pa3lHaFsGa9n11n,45.4936981201172,12.2449951171875,EN,seba2109,Sasso,5.572,Carta,0.827,Forbice,0.653,Forbice,2.341,Carta,0.946,Sasso,0.617,Sasso,1.046,Sasso,1.103,Sasso,0.419,Sasso,0.439,40,60,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Abbastanza brutto,Moltissimo,Moltissimo,Abbastanza,Abbastanza brutto,Per niente,Molto,Abbastanza,Nè bello nè brutto,Molto,Molto,Poco,Abbastanza,Poco,Poco,Poco,Abbastanza,3,2,0,1,2,1,2,1,1,4,3,2,1,2,1,M,22,58,forbice,carta,carta,carta,sasso,sasso,forbice,carta,sasso,carta,2021-04-15 10:29:45,2021-04-15 10:39:22,IP Address,93.66.253.210,100,577,True,2021-04-15 10:39:22,R_vCBXhLDACpSCq1X,45.4936981201172,12.2449951171875,EN,Acconsento,Forbice,5.19,Forbice,4.281,Forbice,1.742,Carta,2.036,Carta,2.591,Sasso,0.556,Sasso,0.857,Sasso,0.613,Forbice,0.477,Carta,1.487,60,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,forbice,forbice,carta,sasso,sasso,sasso,carta,sasso,carta,sasso,0.1,0.1,1.0,1.0,1.0,0.1,0.0,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,1.0,0.0,0.1,0.0,5.4,5.299999999999999,ict
80,2021-04-15 10:57:37,2021-04-15 11:11:09,IP Address,151.51.97.61,100,811,True,2021-04-15 11:11:10,R_2sX81foyUpr4bvS,45.4096069335938,11.8946990966797,EN,gipa1205,Forbice,7.736,Sasso,0.815,Sasso,1.033,Sasso,1.501,Sasso,0.889,Sasso,0.98,Sasso,0.846,Sasso,0.768,Sasso,0.844,Sasso,0.869,100,61,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Poco,Molto,Molto,Abbastanza brutto,Pochissimo,Moltissimo,Pochissimo,Nè bello nè brutto,Poco,Abbastanza,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,2,1,,2,3,,,1,,6,2,,1,3,6,M,23,48,sasso,sasso,carta,sasso,forbice,carta,sasso,forbice,forbice,forbice,2021-04-15 10:27:38,2021-04-15 10:36:09,IP Address,151.51.97.61,100,511,True,2021-04-15 10:36:10,R_emkm1JbDdwiPIHf,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,6.489,Carta,4.285,Forbice,2.495,Sasso,4.171,Sasso,1.982,Carta,1.635,Carta,1.125,Sasso,1.841,Sasso,1.041,Carta,1.01,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,forbice,forbice,carta,forbice,sasso,carta,forbice,carta,carta,1.0,0.0,0.1,0.0,1.0,1.0,0.1,1.0,0.0,0.1,0.0,0.1,0.0,0.1,1.0,0.0,0.1,1.0,1.0,1.0,4.3,4.3,ict
81,2021-04-15 10:57:36,2021-04-15 11:11:15,IP Address,95.236.188.46,100,819,True,2021-04-15 11:11:16,R_3KTvJovcA7oQOdI,45.4129943847656,11.8805999755859,EN,dava3006,Sasso,3.55,Sasso,1.526,Forbice,2.805,Sasso,1.347,Carta,1.681,Carta,3.635,Carta,1.645,Forbice,3.733,Sasso,3.886,Sasso,3.805,70,100,Abbastanza predeterminati,Completamente casuali,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Brutto,Molto,Molto,Abbastanza,Molto brutto,Per niente,Poco,Abbastanza,Abbastanza bello,Moltissimo,Per niente,Moltissimo,Abbastanza,Poco,Poco,Poco,Poco,0,3,0,3,2,0,0,0,4,5,0,2,0,0,1,M,22,66,forbice,carta,carta,carta,sasso,forbice,sasso,forbice,sasso,forbice,2021-04-15 10:27:22,2021-04-15 10:33:37,IP Address,95.236.188.46,100,374,True,2021-04-15 10:33:37,R_1MI3DHFaEyEgTQZ,45.4129943847656,11.8805999755859,EN,Acconsento,Sasso,5.047,Forbice,5.445,Carta,3.649,Carta,3.94,Sasso,1.854,Carta,3.318,Forbice,2.128,Forbice,2.432,Sasso,1.098,Sasso,1.377,10,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,carta,carta,forbice,carta,sasso,sasso,sasso,carta,forbice,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1,0.1,1.0,3.1,5.199999999999999,ict
82,2021-04-15 10:57:37,2021-04-15 11:11:19,IP Address,2.37.179.32,100,821,True,2021-04-15 11:11:19,R_xxAdiCkYEUQXE1H,45.4096069335938,11.8946990966797,EN,gici0112,Sasso,2.162,Forbice,3.193,Carta,2.485,Carta,3.529,Forbice,2.121,Sasso,2.133,Forbice,1.324,Forbice,1.415,Forbice,1.006,Forbice,0.859,90,70,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza bello,Abbastanza,Pochissimo,Pochissimo,Abbastanza brutto,Poco,Poco,Poco,Abbastanza bello,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,Poco,Poco,6,7,0,5,2,2,4,,1,5,2,4,0,2,7,F,21,51,carta,carta,sasso,carta,carta,carta,carta,carta,carta,carta,2021-04-15 10:27:28,2021-04-15 10:37:23,IP Address,2.37.179.32,100,595,True,2021-04-15 10:37:23,R_1mW9Pfis0eR7maM,45.4096069335938,11.8946990966797,EN,Acconsento,Sasso,6.106,Carta,4.019,Forbice,2.33,Forbice,2.582,Carta,1.866,Forbice,8.593,Carta,1.923,Carta,1.403,Forbice,1.267,Sasso,7.825,50,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,sasso,sasso,sasso,forbice,sasso,sasso,sasso,forbice,carta,carta,0.1,1.0,0.0,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,1.0,4.2,7.1,ict
83,2021-04-15 10:57:41,2021-04-15 11:11:28,IP Address,151.61.87.83,100,826,True,2021-04-15 11:11:28,R_2QrmK3O93G7OAKa,45.9544982910156,12.6578063964844,EN,eltv2509,Carta,2.514,Forbice,5.735,Sasso,3.359,Sasso,3.416,Sasso,1.25,Sasso,0.552,Carta,0.819,Sasso,0.544,Forbice,1.552,Forbice,1.249,65,80,Molto predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Molto casuali,Abbastanza casuali,Abbastanza predeterminati,Brutto,Per niente,Molto,Abbastanza,Molto brutto,Per niente,Poco,Abbastanza,Nè bello nè brutto,Pochissimo,Moltissimo,Poco,Molto,Abbastanza,Poco,Poco,Poco,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,M,21,23,sasso,sasso,forbice,forbice,forbice,carta,sasso,sasso,sasso,forbice,2021-04-15 10:31:34,2021-04-15 10:47:33,IP Address,151.61.87.83,100,958,True,2021-04-15 10:47:33,R_27PzoIQ553FdmMe,45.9544982910156,12.6578063964844,EN,Acconsento,Sasso,2.082,Carta,1.195,Forbice,0.489,Forbice,0.448,Forbice,0.401,Forbice,1.185,Forbice,0.406,Sasso,0.739,Sasso,0.382,Sasso,0.947,50,Completamente casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Molto predeterminati,Molto casuali,forbice,carta,sasso,forbice,sasso,forbice,carta,sasso,sasso,sasso,1.0,0.1,0.0,0.1,0.0,0.1,1.0,0.1,0.1,0.1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1,0.0,0.1,2.6000000000000005,5.199999999999999,ict
84,2021-04-15 10:57:52,2021-04-15 11:12:09,IP Address,151.61.144.32,100,856,True,2021-04-15 11:12:09,R_WCFtVFcRhWndzGN,44.4214019775391,11.9109039306641,EN,mapd0201,Carta,2.071,Forbice,4.945,Forbice,1.924,Sasso,2.936,Carta,1.383,Forbice,1.82,Carta,3.106,Sasso,22.293,Carta,9.8,Carta,7.878,71,31,Abbastanza predeterminati,Completamente casuali,Abbastanza predeterminati,Abbastanza casuali,Completamente casuali,Nè casuali nè predeterminati,Nè bello nè brutto,Molto,Abbastanza,Molto,Abbastanza brutto,Poco,Poco,Molto,Nè bello nè brutto,Abbastanza,Poco,Poco,Abbastanza,Poco,Abbastanza,Poco,Per nulla,0,0,1,0,0,0,1,0,0,4,1,0,0,0,2,M,22,42,forbice,sasso,sasso,forbice,sasso,forbice,carta,carta,carta,sasso,2021-04-15 10:29:55,2021-04-15 10:34:04,IP Address,151.61.144.32,100,248,True,2021-04-15 10:34:04,R_3h6puyF4TCI5nGb,44.4214019775391,11.9109039306641,EN,Acconsento,Forbice,3.961,Carta,26.855,Forbice,3.917,Forbice,9.017,Carta,3.601,Forbice,6.779,Forbice,1.275,Carta,3.9,Carta,0.83,Forbice,1.592,41,Nè casuali nè predeterminati,Completamente casuali,Nè casuali nè predeterminati,Completamente casuali,Nè casuali nè predeterminati,Completamente casuali,carta,carta,forbice,forbice,sasso,forbice,carta,carta,sasso,forbice,1.0,0.1,0.1,0.1,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,0.1,1.0,4.6,3.3000000000000003,ict
85,2021-04-15 10:58:28,2021-04-15 11:14:20,IP Address,93.34.230.135,100,952,True,2021-04-15 11:14:21,R_1itAkD3wxMahbSM,45.4129943847656,11.8805999755859,EN,maca0703,Carta,50.189,Sasso,0.456,Sasso,0.696,Carta,0.505,Forbice,0.469,Sasso,0.461,Carta,0.488,Forbice,0.329,Sasso,0.415,Sasso,0.429,43,39,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza bello,Poco,Abbastanza,Abbastanza,Abbastanza brutto,Poco,Abbastanza,Pochissimo,Abbastanza bello,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,Poco,Poco,2,0,,,,,2,,,4,3,3,,1,8,M,22,68,sasso,sasso,carta,carta,forbice,carta,sasso,forbice,carta,carta,2021-04-15 10:27:20,2021-04-15 10:36:25,IP Address,93.34.230.135,100,544,True,2021-04-15 10:36:26,R_2eXxtQrvooYSNO5,45.4129943847656,11.8805999755859,EN,Acconsento,Forbice,11.67,Forbice,15.596,Forbice,8.858,Forbice,12.619,Forbice,3.764,Forbice,11.394,Sasso,2.22,Forbice,16.536,Sasso,15.219,Forbice,7.275,35,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,carta,carta,carta,sasso,carta,forbice,carta,forbice,carta,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,1.0,0.1,0.0,0.0,8.0,2.4000000000000004,ict
