StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q125,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q4,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q145,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q156,Q157_First Click,Q157_Last Click,Q157_Page Submit,Q157_Click Count,Q167,Q168_First Click,Q168_Last Click,Q168_Page Submit,Q168_Click Count,Q178,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q225,Q226_First Click,Q226_Last Click,Q226_Page Submit,Q226_Click Count,Q227,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q229,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,Q231,Q232_First Click,Q232_Last Click,Q232_Page Submit,Q232_Click Count,Q5_1,Q6_1,Q227,Q229,Q231,Q233,Q235,Q237,Q104,Q47,Q48,Q132,Q105,Q127,Q128,Q133,Q52,Q129,Q130,Q134,Q92,Q97,Q98,Q99,Q100,Q8_1,Q62_1,Q63_1,Q64_1,Q83_1,Q66_1,Q67_1,Q68_1,Q69_1,Q74_1,Q75_1,Q76_1,Q77_1,Q80_1,Q81_1,Q91,Q38,Q40_1,Carta1_DO_sasso,Carta1_DO_forbice,Carta1_DO_carta,Forbice1_DO_carta,Forbice1_DO_forbice,Forbice1_DO_sasso,Sasso1_DO_forbice,Sasso1_DO_sasso,Sasso1_DO_carta,Forbice2_DO_carta,Forbice2_DO_forbice,Forbice2_DO_sasso,Carta2_DO_carta,Carta2_DO_sasso,Carta2_DO_forbice,Sasso2_DO_sasso,Sasso2_DO_carta,Sasso2_DO_forbice,Forbice3_DO_forbice,Forbice3_DO_sasso,Forbice3_DO_carta,Carta3_DO_forbice,Carta3_DO_carta,Carta3_DO_sasso,Sasso3_DO_sasso,Sasso3_DO_carta,Sasso3_DO_forbice,Forbice4_DO_carta,Forbice4_DO_forbice,Forbice4_DO_sasso,Carta4_DO_forbice,Carta4_DO_carta,Carta4_DO_sasso,Sasso4_DO_sasso,Sasso4_DO_carta,Sasso4_DO_forbice,Forbice5_DO_sasso,Forbice5_DO_carta,Forbice5_DO_forbice,Carta5_DO_forbice,Carta5_DO_carta,Carta5_DO_sasso,Sasso5_DO_sasso,Sasso5_DO_carta,Sasso5_DO_forbice,Sasso6_DO_sasso,Sasso6_DO_carta,Sasso6_DO_forbice,Carta6_DO_forbice,Carta6_DO_carta,Carta6_DO_sasso,Forbice6_DO_forbice,Forbice6_DO_sasso,Forbice6_DO_carta,Sasso7_DO_sasso,Sasso7_DO_carta,Sasso7_DO_forbice,Carta7_DO_forbice,Carta7_DO_carta,Carta7_DO_sasso,Forbice7_DO_sasso,Forbice7_DO_carta,Forbice7_DO_forbice,Sasso8_DO_forbice,Sasso8_DO_sasso,Sasso8_DO_carta,Carta8_DO_carta,Carta8_DO_sasso,Carta8_DO_forbice,Forbice8_DO_carta,Forbice8_DO_forbice,Forbice8_DO_sasso,Carta9_DO_forbice,Carta9_DO_carta,Carta9_DO_sasso,Sasso9_DO_forbice,Sasso9_DO_sasso,Sasso9_DO_carta,Forbice9_DO_forbice,Forbice9_DO_sasso,Forbice9_DO_Q209,Sasso10_DO_forbice,Sasso10_DO_sasso,Sasso10_DO_carta,Carta10_DO_sasso,Carta10_DO_forbice,Carta10_DO_carta,Forbice10_DO_forbice,Forbice10_DO_sasso,Forbice10_DO_carta
2021-04-15 10:57:38,2021-04-15 11:09:01,IP Address,151.51.49.150,100,683,True,2021-04-15 11:09:02,R_33s9VeJ2YTnZ2s5,,,,,45.4129943847656,11.8805999755859,anonymous,EN,ispa1203,Forbice,4.015,4.015,4.943,1,Sasso,10.073,10.073,14.715,1,Forbice,0.854,1.636,2.162,2,Carta,4.734,4.734,5.318,1,Sasso,2.038,2.038,3.654,1,Forbice,1.54,1.54,2.199,1,Carta,2.846,2.846,3.425,1,Forbice,4.875,5.394,6.059,2,Carta,2.508,2.508,3.08,1,Sasso,6.068,6.702,7.24,2,70,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Abbastanza,Pochissimo,Pochissimo,Abbastanza brutto,Poco,Pochissimo,Poco,Abbastanza bello,Abbastanza,Abbastanza,Pochissimo,Molto,Poco,Poco,Poco,Moltissimo,2,6,0,5,5,5,5,,8,8,6,3,,4,8,Femmina,22,46,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,
2021-04-15 10:57:40,2021-04-15 11:09:05,IP Address,87.26.144.248,100,685,True,2021-04-15 11:09:06,R_2UguHBTfkwqvEId,,,,,45.6148986816406,12.3766937255859,anonymous,EN,matv1002,Carta,4.904,4.904,6.132,1,Sasso,0.5,0.5,1.792,1,Forbice,0.667,0.667,1.598,1,Sasso,2.606,2.606,3.548,1,Forbice,0.958,0.958,1.881,1,Carta,0.647,0.647,1.612,1,Carta,1.185,1.185,2.217,1,Forbice,0.707,1.236,2.089,2,Sasso,0.457,0.457,1.264,1,Sasso,0.595,0.595,1.447,1,50,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Per niente,Molto,Per niente,Nè bello nè brutto,Per niente,Poco,Per niente,Abbastanza bello,Poco,Poco,Poco,Poco,Poco,Abbastanza,Poco,Poco,10,2,,,,,1,2,2,1,8,2,,,0,maschio,22,59,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,
2021-04-15 10:58:22,2021-04-15 11:09:10,IP Address,93.36.97.239,100,647,True,2021-04-15 11:09:10,R_3g1mqCFNTJTh7wW,,,,,45.5050048828125,9.21989440917969,anonymous,EN,allo2607,Forbice,8.819,8.819,11.322,1,Forbice,3.968,3.968,5.242,1,Forbice,0.944,0.944,2.008,1,Carta,2.487,2.487,3.637,1,Carta,0.969,0.969,3.835,1,Carta,1.9,1.9,3.027,1,Carta,0.826,0.826,4.85,1,Sasso,1.182,1.182,2.21,1,Sasso,0.943,0.943,4.276,1,Sasso,1.588,1.588,3.294,1,39,60,Abbastanza predeterminati,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Abbastanza brutto,Poco,Abbastanza,Molto,Abbastanza bello,Abbastanza,Molto,Poco,Abbastanza bello,Abbastanza,Molto,Pochissimo,Abbastanza,Poco,Abbastanza,Poco,Poco,2,1,2,3,2,1,1,2,2,6,3,1,2,2,5,maschio,21,25,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,
2021-04-15 10:57:56,2021-04-15 11:09:38,IP Address,79.36.70.119,100,701,True,2021-04-15 11:09:38,R_3KTRE3R3YoqerDN,,,,,45.4129943847656,11.8805999755859,anonymous,EN,adpo2709,Carta,2.225,2.225,3.503,1,Carta,2.233,5.279,6.593,2,Carta,3.872,3.872,4.906,1,Forbice,3.913,3.913,5.187,1,Sasso,1.278,1.278,2.443,1,Forbice,2.237,2.237,3.886,1,Carta,3.405,3.405,4.56,1,Sasso,0.901,2.033,2.931,2,Carta,2.13,2.13,3.341,1,Sasso,4.358,4.358,5.322,1,24,81,Completamente predeterminati,Completamente predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,Nè bello nè brutto,Per niente,Poco,Molto,Nè bello nè brutto,Poco,Abbastanza,Pochissimo,Nè bello nè brutto,Per niente,Molto,Poco,Molto,Abbastanza,Molto,Molto,Per nulla,0,,,,,,,,,,,4,,6,7,Uomo,22,0,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,
2021-04-15 10:57:37,2021-04-15 11:10:15,IP Address,5.102.2.128,100,757,True,2021-04-15 11:10:15,R_Og3EQ1k2AfXmlNv,,,,,45.5650939941406,9.96820068359375,anonymous,EN,elno1412,Carta,4.039,4.039,6.186,1,Sasso,1.112,1.112,2.452,1,Forbice,1.479,1.479,2.819,1,Carta,1.149,1.149,2.631,1,Sasso,1.601,1.601,3.453,1,Forbice,1.353,1.353,3.084,1,Carta,1.546,1.546,2.886,1,Carta,2.062,2.062,3.587,1,Sasso,2.095,2.095,3.715,1,Forbice,2.537,2.537,4.079,1,10,0,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza casuali,Molto casuali,Molto casuali,Abbastanza bello,Abbastanza,Per niente,Pochissimo,Nè bello nè brutto,Poco,Per niente,Poco,Abbastanza bello,Poco,Per niente,Pochissimo,Poco,Per nulla,Poco,Poco,Per nulla,0,0,0,2,2,0,0,0,0,0,2,0,0,3,3,F,21,71,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,
2021-04-15 10:57:34,2021-04-15 11:10:28,IP Address,185.178.95.251,100,774,True,2021-04-15 11:10:29,R_3EWN2nbOA4jkebw,,,,,45.5050048828125,9.21989440917969,anonymous,EN,vipa2410,Carta,3.11,3.11,4.253,1,Carta,2.325,4.428,4.721,2,Sasso,0.502,0.502,2.605,1,Sasso,3.133,3.133,4.535,1,Sasso,0.989,0.989,1.633,1,Forbice,0.753,2.871,3.874,3,Carta,0.806,1.477,2.282,2,Forbice,0.689,0.689,1.847,1,Carta,1.029,1.029,1.844,1,Sasso,1.626,2.747,3.816,2,9,40,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza bello,Abbastanza,Pochissimo,Abbastanza,Abbastanza brutto,Abbastanza,Poco,Pochissimo,Bello,Abbastanza,Poco,Abbastanza,Poco,Per nulla,Poco,Per nulla,Per nulla,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,Femmina,24,25,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,
2021-04-15 10:57:38,2021-04-15 11:10:29,IP Address,93.34.147.96,100,770,True,2021-04-15 11:10:29,R_wZBFu4Wu9OiddqV,,,,,45.4936981201172,12.2449951171875,anonymous,EN,lcpd0704,Sasso,5.658,5.658,6.881,1,Sasso,1.511,1.511,2.352,1,Forbice,17.224,17.224,18.156,1,Sasso,2.739,2.739,3.775,1,Carta,1.912,1.912,2.671,1,Sasso,6.777,6.777,7.871,1,Carta,4.101,4.101,5.129,1,Sasso,1.936,1.936,2.93,1,Sasso,2.305,2.305,3.162,1,Carta,6.247,6.247,7.145,1,20,90,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Nè bello nè brutto,Poco,Abbastanza,Per niente,Abbastanza bello,Pochissimo,Abbastanza,Pochissimo,Bello,Abbastanza,Poco,Per niente,Molto,Per nulla,Molto,Poco,Per nulla,7,3,0,2,1,0,1,0,0,6,1,0,0,0,7,Maschio,22,23,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,
2021-04-15 10:57:34,2021-04-15 11:10:57,IP Address,93.32.66.135,100,802,True,2021-04-15 11:10:57,R_1hT577c4VEg3UBc,,,,,45.4096069335938,11.8946990966797,anonymous,EN,pipa1607,Forbice,7.716,9.45,10.5,2,Forbice,9.033,9.033,10.087,1,Sasso,6.39,6.39,7.022,1,Sasso,10.649,10.649,11.741,1,Carta,6.802,9.378,10.068,2,Sasso,34.907,44.37,45.215,2,Carta,6.059,6.059,7.093,1,Carta,23.595,23.595,24.361,1,Sasso,4.33,4.33,5.103,1,Forbice,21.383,21.383,22.23,1,10,,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Bello,Abbastanza,Poco,Pochissimo,Abbastanza brutto,Per niente,Poco,Abbastanza,Molto bello,Abbastanza,Abbastanza,Pochissimo,Poco,Per nulla,Per nulla,Per nulla,Poco,1,,,,,1,,,,,,,,,3,Maschio,21,20,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,
2021-04-15 10:57:37,2021-04-15 11:11:00,IP Address,93.66.253.210,100,802,True,2021-04-15 11:11:00,R_pa3lHaFsGa9n11n,,,,,45.4936981201172,12.2449951171875,anonymous,EN,seba2109,Sasso,5.572,5.572,6.328,1,Carta,0.827,0.827,1.689,1,Forbice,0.653,0.653,1.274,1,Forbice,2.341,2.341,2.978,1,Carta,0.946,0.946,1.799,1,Sasso,0.617,1.441,1.821,2,Sasso,1.046,1.046,1.802,1,Sasso,1.103,1.103,2.282,1,Sasso,0.419,0.419,1.268,1,Sasso,0.439,0.439,1.284,1,40,60,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Abbastanza brutto,Moltissimo,Moltissimo,Abbastanza,Abbastanza brutto,Per niente,Molto,Abbastanza,Nè bello nè brutto,Molto,Molto,Poco,Abbastanza,Poco,Poco,Poco,Abbastanza,3,2,0,1,2,1,2,1,1,4,3,2,1,2,1,m,22,58,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,
2021-04-15 10:58:02,2021-04-15 11:11:09,IP Address,94.141.11.226,100,787,True,2021-04-15 11:11:09,R_3R1xqhN7jAMuCCz,,,,,45.6495971679688,11.7866973876953,anonymous,EN,FOPA1303,Carta,23.871,25.93,27.01,2,Carta,4.372,4.372,6.137,1,Carta,1.731,1.731,3.236,1,Carta,5.478,5.478,6.687,1,Sasso,4.011,4.011,5.204,1,Forbice,1.27,1.27,3.201,1,Carta,4.349,4.349,5.582,1,Sasso,4.468,4.468,5.748,1,Forbice,6.448,6.448,7.736,1,Carta,5.589,5.589,7.111,1,20,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza bello,Poco,Abbastanza,Pochissimo,Abbastanza brutto,Poco,Abbastanza,Pochissimo,Abbastanza bello,Abbastanza,Abbastanza,Poco,Abbastanza,Per nulla,Poco,Poco,Per nulla,,1,,,,,2,,,2,,1,,,6,Maschio,29,64,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,
2021-04-15 10:57:37,2021-04-15 11:11:09,IP Address,151.51.97.61,100,811,True,2021-04-15 11:11:10,R_2sX81foyUpr4bvS,,,,,45.4096069335938,11.8946990966797,anonymous,EN,gipa1205,Forbice,7.736,7.736,9.67,1,Sasso,0.815,0.815,2.426,1,Sasso,1.033,1.033,3.018,1,Sasso,1.501,1.501,3.109,1,Sasso,0.889,0.889,2.583,1,Sasso,0.98,0.98,2.256,1,Sasso,0.846,0.846,2.373,1,Sasso,0.768,0.768,2.248,1,Sasso,0.844,0.844,2.334,1,Sasso,0.869,0.869,2.476,1,100,61,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Poco,Molto,Molto,Abbastanza brutto,Pochissimo,Moltissimo,Pochissimo,Nè bello nè brutto,Poco,Abbastanza,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,2,1,,2,3,,,1,,6,2,,1,3,6,M,23,48,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2021-04-15 10:57:36,2021-04-15 11:11:15,IP Address,95.236.188.46,100,819,True,2021-04-15 11:11:16,R_3KTvJovcA7oQOdI,,,,,45.4129943847656,11.8805999755859,anonymous,EN,dava3006,Sasso,3.55,3.55,4.633,1,Sasso,1.526,1.526,3.802,1,Forbice,2.805,2.805,4.008,1,Sasso,1.347,1.347,2.935,1,Carta,1.681,2.993,3.981,2,Carta,3.635,3.635,4.373,1,Carta,1.645,1.645,2.64,1,Forbice,3.733,3.733,4.625,1,Sasso,3.886,3.886,4.82,1,Sasso,3.805,4.875,5.134,2,70,100,Abbastanza predeterminati,Completamente casuali,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Brutto,Molto,Molto,Abbastanza,Molto brutto,Per niente,Poco,Abbastanza,Abbastanza bello,Moltissimo,Per niente,Moltissimo,Abbastanza,Poco,Poco,Poco,Poco,0,3,0,3,2,0,0,0,4,5,0,2,0,0,1,Maschio,22,66,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,
2021-04-15 10:57:37,2021-04-15 11:11:19,IP Address,2.37.179.32,100,821,True,2021-04-15 11:11:19,R_xxAdiCkYEUQXE1H,,,,,45.4096069335938,11.8946990966797,anonymous,EN,gici0112,Sasso,2.162,2.162,5.168,1,Forbice,3.193,3.193,4.72,1,Carta,2.485,2.485,3.763,1,Carta,3.529,6.019,7.293,2,Forbice,2.121,2.121,3.483,1,Sasso,2.133,2.133,4.258,1,Forbice,1.324,1.324,2.864,1,Forbice,1.415,1.415,2.595,1,Forbice,1.006,1.006,2.255,1,Forbice,0.859,0.859,1.936,1,90,70,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza bello,Abbastanza,Pochissimo,Pochissimo,Abbastanza brutto,Poco,Poco,Poco,Abbastanza bello,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,Poco,Poco,6,7,0,5,2,2,4,,1,5,2,4,0,2,7,F,21,51,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1
2021-04-15 10:57:41,2021-04-15 11:11:28,IP Address,151.61.87.83,100,826,True,2021-04-15 11:11:28,R_2QrmK3O93G7OAKa,,,,,45.9544982910156,12.6578063964844,anonymous,EN,eltv2509,Carta,2.514,2.514,5.456,1,Forbice,5.735,5.735,9.181,1,Sasso,3.359,3.359,5.031,1,Sasso,3.416,3.416,4.894,1,Sasso,1.25,1.25,2.927,1,Sasso,0.552,0.552,1.583,1,Carta,0.819,0.819,1.81,1,Sasso,0.544,0.544,1.407,1,Forbice,1.552,1.552,2.359,1,Forbice,1.249,1.249,4.296,1,65,80,Molto predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Molto casuali,Abbastanza casuali,Abbastanza predeterminati,Brutto,Per niente,Molto,Abbastanza,Molto brutto,Per niente,Poco,Abbastanza,Nè bello nè brutto,Pochissimo,Moltissimo,Poco,Molto,Abbastanza,Poco,Poco,Poco,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,maschio,21,23,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,
2021-04-15 10:57:52,2021-04-15 11:12:09,IP Address,151.61.144.32,100,856,True,2021-04-15 11:12:09,R_WCFtVFcRhWndzGN,,,,,44.4214019775391,11.9109039306641,anonymous,EN,mapd0201,Carta,2.071,2.071,3.173,1,Forbice,4.945,4.945,6.402,1,Forbice,1.924,1.924,3.134,1,Sasso,2.936,2.936,4.372,1,Carta,1.383,1.383,2.569,1,Forbice,1.82,1.82,3.12,1,Carta,3.106,3.106,4.725,1,Sasso,22.293,22.293,23.567,1,Carta,9.8,9.8,11.205,1,Carta,7.878,7.878,9.178,1,71,31,Abbastanza predeterminati,Completamente casuali,Abbastanza predeterminati,Abbastanza casuali,Completamente casuali,Nè casuali nè predeterminati,Nè bello nè brutto,Molto,Abbastanza,Molto,Abbastanza brutto,Poco,Poco,Molto,Nè bello nè brutto,Abbastanza,Poco,Poco,Abbastanza,Poco,Abbastanza,Poco,Per nulla,0,0,1,0,0,0,1,0,0,4,1,0,0,0,2,maschile,22,42,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,
2021-04-15 10:58:09,2021-04-15 11:12:20,IP Address,93.51.172.34,100,850,True,2021-04-15 11:12:20,R_cwG0LmRS0O36myt,,,,,45.4096069335938,11.8946990966797,anonymous,EN,padu0605,Sasso,35.487,37.359,38.366,2,Carta,0.515,0.515,1.818,1,Sasso,0.515,0.515,2.148,1,Carta,0.374,0.374,1.602,1,Carta,0.666,0.666,1.944,1,Forbice,0.981,0.981,1.917,1,Sasso,0.505,0.505,2.07,1,Carta,0.826,0.826,1.847,1,Forbice,0.795,0.795,1.875,1,Sasso,1.006,1.006,1.864,1,51,7,Completamente casuali,Completamente casuali,Completamente casuali,,Abbastanza predeterminati,Abbastanza predeterminati,Molto bello,Poco,Molto,Moltissimo,Abbastanza bello,Pochissimo,Pochissimo,Abbastanza,Abbastanza bello,Pochissimo,Abbastanza,Abbastanza,Poco,Poco,Abbastanza,Abbastanza,Poco,2,4,1,7,7,,10,5,10,5,1,1,2,2,2,M,26,53,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,
2021-04-15 10:58:40,2021-04-15 11:14:02,IP Address,79.10.155.3,100,921,True,2021-04-15 11:14:03,R_pAdowHTU1HwaxTb,,,,,45.4096069335938,11.8946990966797,anonymous,EN,MaPr2805,Sasso,3.813,3.813,4.822,1,Forbice,3.021,3.021,3.961,1,Forbice,3.547,4.38,5.096,2,Sasso,3.616,4.174,5.378,2,Carta,2.417,2.417,3.308,1,Sasso,3.187,3.187,4.096,1,Forbice,1.125,1.125,2.006,1,Sasso,1.36,1.36,2.22,1,Carta,1.387,3.109,4.033,2,Carta,1.072,1.072,2.352,1,25,10,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza casuali,Molto casuali,Molto casuali,Abbastanza bello,Pochissimo,Poco,Abbastanza,Nè bello nè brutto,Pochissimo,Pochissimo,Molto,Abbastanza bello,Pochissimo,Poco,Molto,Abbastanza,Poco,Poco,Poco,Poco,8,1,1,6,6,7,1,2,1,2,4,1,1,2,8,Maschio,21,71,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2021-04-15 10:58:28,2021-04-15 11:14:20,IP Address,93.34.230.135,100,952,True,2021-04-15 11:14:21,R_1itAkD3wxMahbSM,,,,,45.4129943847656,11.8805999755859,anonymous,EN,maca0703,Carta,50.189,163.637,164.414,2,Sasso,0.456,0.456,0.998,1,Sasso,0.696,1.256,1.671,2,Carta,0.505,1.121,1.526,2,Forbice,0.469,0.469,1.115,1,Sasso,0.461,0.461,1.059,1,Carta,0.488,0.488,1.006,1,Forbice,0.329,0.977,1.311,3,Sasso,0.415,0.415,0.98,1,Sasso,0.429,0.429,1.067,1,43,39,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza bello,Poco,Abbastanza,Abbastanza,Abbastanza brutto,Poco,Abbastanza,Pochissimo,Abbastanza bello,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,Poco,Poco,2,0,,,,,2,,,4,3,3,,1,8,maschio,22,68,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,
2021-04-15 10:57:58,2021-04-15 11:14:21,IP Address,95.232.244.206,100,983,True,2021-04-15 11:14:21,R_1gG59cIezoaE3oL,,,,,45.6741943359375,12.1638946533203,anonymous,EN,daco1007,Sasso,27.444,27.444,29.996,1,Sasso,10.009,10.009,11.458,1,Carta,1.447,1.447,2.902,1,Carta,8.022,8.022,9.934,1,Sasso,1.302,1.302,2.962,1,Sasso,1.131,1.131,2.467,1,Forbice,1.028,1.028,2.48,1,Forbice,0.953,0.953,2.367,1,Forbice,1.649,1.649,2.848,1,Carta,8.187,8.187,9.427,1,85,80,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Molto bello,Poco,Molto,Pochissimo,Bello,Abbastanza,Molto,Abbastanza,Molto bello,Poco,Moltissimo,Pochissimo,Poco,Per nulla,Poco,Abbastanza,Poco,1,1,0,1,1,2,0,1,0,7,5,0,0,1,5,Maschio,21,37,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,
2021-04-15 10:57:40,2021-04-15 11:14:48,IP Address,194.4.43.243,100,1027,True,2021-04-15 11:14:48,R_cIaUQo1YtIk2PYJ,,,,,45.0276031494141,11.6414031982422,anonymous,EN,firo2307,Carta,14.555,15.898,16.812,3,Sasso,20.624,20.624,21.672,1,Forbice,15.236,15.236,16.056,1,Sasso,12.44,12.44,13.792,1,Forbice,0.978,0.978,1.95,1,Carta,8.458,8.458,9.396,1,Sasso,1.061,1.061,1.95,1,Forbice,0.802,0.802,1.656,1,Carta,0.614,0.614,1.528,1,Carta,13.575,14.359,14.799,2,0,100,Abbastanza predeterminati,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Brutto,Poco,Poco,Poco,Abbastanza bello,Per niente,Poco,Poco,Nè bello nè brutto,Abbastanza,Poco,Poco,Abbastanza,Per nulla,Abbastanza,Poco,Molto,3,1,,,,,,,2,3,3,2,,,8,Maschio,21,29,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,
